-173	-41	83
-181	-43	115
-180	-46	155
-172	-43	181
-167	-34	187
-163	-27	190
-161	-25	181
-161	-20	177
-155	-16	188
-155	-15	187
-142	-9	210
-127	-4	225
-62	7	271
-35	13	275
-45	25	264
-41	38	255
-35	28	265
-21	27	272
5	20	278
51	20	276
67	10	277
85	6	275
106	0	264
128	-3	251
150	2	228
157	2	219
159	3	213
136	14	227
-51	35	245
-67	40	232
-81	47	208
-91	52	186
-95	55	173
-95	59	163
-96	61	142
-106	55	138
-100	60	148
-119	50	156
-139	17	74
-129	-5	31
-128	-18	17
-128	-36	7
-136	-59	8
-147	-84	14
-160	-105	30
-156	-125	27
-139	-140	9
-112	-148	-13
-83	-135	-34
-8	-121	-59
65	-86	-57
136	-55	-24
195	-52	34
224	-49	106
228	-58	152
218	-63	199
195	-88	247
182	-105	264
200	-97	240
230	-65	135
220	-45	101
214	-60	62
195	-87	20
158	-109	-18
82	-117	-53
-59	-110	-48
-119	-141	-11
-149	-187	45
-146	-221	75
-111	-265	90
-86	-286	103
-66	-299	110
-64	-301	108
-61	-286	51
-74	-252	12
-42	-238	-18
-35	-229	-27
-25	-229	-30
-3	-228	-37
5	-207	-46
-12	-189	-50
-15	-199	-46
2	-243	-27
19	-272	-9
23	-305	16
15	-319	31
18	-322	38
11	-334	63
2	-337	96
4	-332	101
-9	-328	94
-30	-318	78
-25	-310	54
-24	-292	24
-21	-282	8
-15	-273	-3
-10	-268	-9
41	-265	-15
54	-253	-25
26	-233	-39
25	-221	-47
177	-210	12
202	-215	46
224	-214	112
220	-220	164
214	-229	169
226	-215	150
249	-154	132
250	-95	118
238	-90	69
220	-149	32
176	-186	-8
149	-166	-34
132	-96	-49
141	-70	-40
153	-98	-36
161	-163	-24
169	-226	15
205	-241	99
235	-200	137
252	-127	122
244	-94	78
218	-79	26
114	-49	-52
-59	-51	-54
-185	-102	41
-198	-168	153
-120	-247	236
-39	-283	253
1	-321	196
28	-326	86
25	-301	25
-6	-217	-52
-32	-107	-72
-45	-18	-49
-60	44	1
-62	79	48
-50	99	92
-39	109	141
-59	101	156
-89	86	161
-89	83	176
-47	86	220
28	75	252
89	41	276
115	9	289
146	-34	295
183	-82	277
217	-126	242
225	-159	217
224	-206	172
212	-234	118
193	-215	33
132	-141	-49
65	-25	-56
64	34	-22
77	80	37
93	97	92
111	89	171
126	47	237
130	-5	279
125	-48	299
123	-89	305
125	-117	302
113	-172	292
78	-228	277
42	-276	246
23	-289	232
20	-246	274
32	-157	316
78	-86	317
122	-44	294
154	-38	274
176	-48	258
197	-56	239
213	-70	219
231	-77	177
236	-73	127
233	-74	89
224	-76	60
208	-99	23
193	-131	4
168	-216	11
153	-257	33
167	-241	26
162	-237	18
152	-245	15
149	-245	13
158	-219	0
162	-177	-23
112	-144	-61
36	-129	-76
-94	-134	-45
-215	-189	135
-165	-179	246
-121	-142	300
-103	-146	309
-176	-189	214
-174	-174	41
-111	-112	-31
-20	-18	-48
80	23	-18
121	34	13
196	7	71
223	-15	108
245	-87	148
242	-158	160
229	-206	139
221	-221	129
240	-173	158
226	-93	224
90	5	302
9	33	293
-54	31	279
-83	10	278
-62	-22	306
22	-69	337
132	-158	307
165	-223	256
159	-250	236
153	-248	244
168	-234	243
240	-167	141
207	-120	17
151	-116	-35
112	-67	-52
112	6	-24
121	43	11
137	68	68
156	64	85
164	48	71
144	-5	-12
131	-138	-46
142	-248	11
98	-318	151
101	-317	167
103	-318	142
126	-296	68
171	-230	22
214	-159	33
238	-87	78
237	-52	127
224	-36	180
204	-31	220
178	-34	256
146	-25	276
107	-31	300
63	-66	319
37	-108	324
-2	-87	321
-41	-43	303
-105	26	216
-120	39	120
-84	16	18
-35	-4	-27
8	-36	-52
26	-63	-62
40	-95	-66
57	-110	-67
70	-132	-65
72	-149	-65
70	-142	-65
75	-123	-67
81	-90	-63
111	-39	-44
173	7	32
209	-4	88
227	-33	134
226	-67	185
208	-37	208
174	15	214
98	56	239
58	38	273
53	-2	301
54	-28	310
8	-17	304
-17	-45	309
28	-56	318
63	-7	296
85	14	275
85	8	280
84	8	279
71	18	275
81	6	281
79	15	275
83	16	273
98	15	271
89	18	271
85	17	272
63	30	268
75	29	266
41	53	249
55	50	251
44	42	259
57	43	256
44	45	257
38	52	252
35	53	251
38	53	251
36	56	249
34	54	251
35	58	247
34	55	250
37	56	248
