31	147	121
44	145	119
69	144	111
77	145	107
74	148	105
73	152	105
72	155	101
67	158	100
65	164	94
46	178	81
20	190	65
-24	196	53
-61	192	41
-72	189	41
-79	188	41
-97	184	32
-109	184	21
-145	159	14
-162	142	23
-172	129	30
-182	118	29
-191	107	28
-198	96	34
-197	93	34
-197	92	45
-195	89	55
-188	95	65
-181	99	72
-180	105	67
-182	106	67
-182	101	67
