0	-214	24
2	-217	21
2	-217	20
3	-216	24
3	-215	26
3	-216	24
3	-220	21
4	-215	27
5	-217	27
3	-214	25
4	-216	24
6	-214	27
4	-215	27
4	-218	24
3	-215	26
3	-214	27
3	-217	26
4	-218	24
3	-217	24
3	-213	26
4	-215	26
3	-216	25
3	-217	25
3	-216	28
5	-216	26
2	-219	23
4	-217	25
3	-217	25
4	-218	28
4	-216	28
3	-218	25
3	-217	26
3	-216	28
4	-217	27
3	-219	24
3	-219	24
3	-218	27
-1	-221	23
-1	-221	21
-1	-222	22
-1	-221	21
-3	-228	12
-3	-227	16
-2	-227	18
-4	-228	17
-5	-222	12
-5	-223	10
-5	-220	10
-6	-218	6
-6	-214	6
-10	-213	-1
-10	-212	-4
-9	-213	-3
-10	-210	-5
-9	-209	0
-12	-209	-4
-13	-211	-2
-15	-213	-3
-13	-215	3
-12	-216	3
-12	-219	2
-11	-220	7
-13	-221	3
-12	-217	7
-11	-218	7
-12	-217	4
-12	-216	6
-14	-219	-1
-13	-216	8
-14	-217	4
-15	-217	4
-14	-216	9
-13	-220	6
-13	-216	8
-13	-218	8
-14	-220	4
-13	-216	8
-14	-217	6
-13	-219	7
-12	-216	10
-13	-218	5
-12	-217	10
-13	-221	6
-12	-219	7
-12	-217	8
-13	-218	6
-13	-217	6
-15	-216	7
-18	-218	5
-14	-217	10
-12	-220	7
-10	-219	10
-8	-216	12
-7	-218	10
-5	-218	16
-6	-221	15
-4	-219	14
-5	-216	12
-7	-218	8
-7	-214	10
-3	-213	10
6	-216	8
8	-213	12
15	-211	16
14	-211	17
14	-214	16
13	-212	18
11	-214	13
10	-210	20
9	-213	19
9	-213	19
7	-213	18
9	-210	21
9	-210	19
8	-212	18
9	-209	21
8	-209	22
9	-211	19
8	-210	23
7	-209	23
9	-208	21
7	-211	15
6	-208	19
7	-206	22
9	-209	18
10	-205	20
10	-203	23
9	-207	18
8	-203	23
12	-201	24
11	-201	23
10	-204	19
11	-202	23
11	-203	18
10	-201	26
6	-205	21
5	-209	19
2	-210	20
3	-210	20
4	-210	20
3	-213	18
4	-213	19
4	-210	22
3	-211	21
3	-212	18
4	-211	19
4	-210	20
1	-213	16
2	-210	17
4	-209	21
3	-210	20
2	-211	17
4	-211	19
3	-211	23
2	-212	18
2	-211	18
3	-209	22
1	-212	19
3	-212	17
4	-209	20
4	-209	20
3	-212	17
4	-210	20
5	-208	24
3	-209	22
4	-209	17
4	-208	18
5	-206	21
6	-206	19
4	-208	17
4	-208	18
3	-207	18
3	-207	19
3	-208	15
4	-206	18
3	-204	21
3	-207	19
3	-205	20
3	-207	14
5	-202	18
5	-204	20
4	-205	17
4	-205	15
4	-203	16
5	-202	20
5	-205	18
3	-207	15
5	-207	16
6	-205	20
3	-207	16
4	-206	18
6	-206	19
5	-205	19
6	-207	18
6	-209	15
9	-206	17
13	-207	20
16	-211	16
21	-208	19
25	-206	19
22	-206	18
25	-204	23
21	-209	15
24	-207	22
24	-208	21
24	-208	20
24	-205	25
25	-207	22
23	-208	21
24	-207	20
24	-209	17
25	-208	21
25	-207	22
24	-208	20
27	-206	24
25	-210	18
26	-209	21
26	-206	24
24	-207	21
23	-209	21
27	-209	22
24	-211	19
25	-209	21
25	-209	20
25	-207	24
24	-208	21
24	-210	20
22	-207	25
20	-210	20
18	-209	22
16	-209	24
13	-209	22
12	-207	24
9	-207	19
7	-206	22
10	-203	26
10	-203	24
11	-205	24
12	-203	27
12	-207	22
14	-202	28
13	-203	26
12	-205	24
14	-206	25
15	-205	26
15	-207	25
16	-205	27
14	-206	21
20	-207	22
20	-204	22
17	-205	20
18	-205	22
17	-207	19
18	-204	24
18	-205	23
18	-205	20
22	-205	24
20	-208	19
20	-206	21
23	-203	24
39	-202	25
52	-191	27
58	-198	24
60	-213	9
69	-210	-9
146	-230	20
165	-219	23
183	-172	19
173	-169	9
172	-119	2
152	-125	-20
139	-137	-14
132	-124	-20
118	-153	-8
101	-168	-9
87	-175	-4
119	-175	-8
130	-174	1
124	-167	3
107	-157	11
112	-155	7
109	-150	9
109	-150	4
109	-150	1
108	-150	4
105	-150	4
105	-149	2
102	-149	3
102	-152	3
105	-154	0
103	-148	8
103	-149	6
107	-151	2
106	-147	7
108	-146	5
109	-147	2
110	-147	3
112	-146	1
110	-145	5
115	-144	-2
113	-142	5
115	-143	0
113	-142	5
114	-140	1
113	-141	5
114	-140	0
114	-140	5
117	-140	1
114	-141	4
115	-145	1
113	-145	4
113	-137	3
110	-135	8
103	-148	0
94	-167	0
83	-173	11
84	-168	8
74	-152	15
79	-137	19
89	-145	10
100	-139	4
110	-130	5
121	-120	8
122	-117	13
119	-117	15
112	-121	17
107	-126	15
107	-127	13
108	-128	10
109	-124	14
108	-123	12
106	-122	14
104	-122	15
105	-120	15
102	-118	17
104	-120	14
101	-119	16
105	-121	14
99	-123	17
102	-123	11
98	-123	17
99	-124	15
98	-125	12
97	-126	14
101	-126	10
102	-126	15
101	-128	13
101	-130	12
102	-126	13
101	-127	14
103	-127	17
104	-127	12
102	-126	15
103	-127	12
104	-126	14
102	-127	11
101	-126	14
102	-127	12
101	-128	12
102	-128	9
101	-128	11
102	-129	10
99	-129	12
103	-128	11
101	-128	12
105	-128	12
102	-127	14
104	-127	11
100	-127	14
103	-128	10
100	-127	15
103	-128	10
101	-127	13
103	-128	11
102	-127	12
103	-127	11
104	-126	14
101	-125	11
104	-125	13
102	-126	11
105	-126	11
102	-127	14
106	-126	11
103	-125	14
106	-127	9
104	-127	10
105	-127	13
105	-126	11
108	-125	11
106	-125	12
111	-127	9
107	-129	11
110	-130	8
111	-131	9
117	-132	6
116	-133	5
120	-133	4
122	-133	7
126	-131	2
127	-130	4
131	-127	1
132	-127	-1
134	-128	-2
132	-127	-1
133	-127	1
135	-127	-1
137	-126	-1
140	-124	-2
143	-122	-1
142	-119	0
146	-118	0
149	-116	-1
152	-111	-3
151	-109	3
155	-105	3
155	-104	-1
156	-105	2
146	-121	6
135	-126	7
130	-131	7
123	-133	8
118	-136	9
116	-138	9
112	-137	15
111	-139	12
115	-140	10
111	-142	12
111	-141	11
114	-141	9
115	-141	12
115	-139	11
113	-135	17
116	-140	21
123	-161	20
102	-206	17
70	-243	18
68	-243	12
50	-241	18
52	-237	14
62	-233	14
57	-240	9
15	-240	11
-15	-230	21
-24	-224	15
-20	-214	9
-16	-204	8
-18	-200	9
-20	-194	10
-13	-170	17
-33	-156	12
-52	-155	14
-24	-153	15
12	-162	26
19	-174	22
22	-177	24
34	-186	30
42	-199	31
41	-195	32
38	-197	29
36	-198	31
35	-198	30
36	-198	27
36	-197	30
35	-199	29
34	-198	30
32	-200	29
21	-200	25
22	-210	28
12	-222	26
0	-230	28
-13	-239	29
-19	-235	33
-21	-237	27
-17	-234	29
-11	-232	24
-6	-232	29
-3	-230	31
-2	-230	27
0	-229	29
4	-228	28
3	-228	27
4	-228	28
2	-229	25
3	-230	26
1	-228	26
1	-231	24
2	-227	23
4	-225	26
2	-228	22
2	-228	22
2	-226	26
2	-227	24
4	-223	26
3	-226	28
1	-226	23
2	-225	26
2	-228	21
1	-226	22
1	-227	23
-1	-226	24
1	-227	26
-1	-228	23
2	-226	25
0	-228	23
0	-228	22
0	-226	24
0	-226	23
0	-227	23
0	-225	24
0	-228	22
1	-225	26
3	-226	25
2	-226	21
1	-225	24
1	-227	21
2	-225	20
1	-225	22
0	-227	19
3	-223	23
2	-225	24
2	-225	23
2	-224	21
3	-226	19
3	-226	20
4	-225	22
4	-224	22
5	-225	23
4	-227	20
6	-223	23
4	-223	22
3	-224	20
4	-224	24
3	-225	20
4	-223	19
6	-222	21
6	-222	19
6	-221	21
6	-223	18
7	-223	18
7	-223	20
7	-225	17
8	-222	21
8	-221	21
7	-223	21
8	-222	21
9	-224	19
9	-222	21
7	-224	19
7	-223	18
9	-222	20
7	-222	18
8	-220	21
9	-223	17
9	-221	21
9	-223	21
10	-216	17
-1	-204	3
26	-199	-29
76	-185	-36
87	-175	-30
112	-147	-35
171	-144	3
185	-118	16
201	-90	32
127	47	62
83	58	44
55	49	16
35	24	3
27	21	1
11	6	-9
25	3	1
23	5	0
19	6	2
8	6	3
14	-1	1
17	-10	2
14	-15	5
14	-16	5
16	-16	8
20	-20	5
19	-23	6
20	-20	5
21	-20	3
20	-16	1
19	-18	6
17	-14	2
16	-17	5
17	-16	4
16	-18	3
16	-19	3
17	-22	0
21	-24	3
18	-24	7
9	-22	12
8	-28	10
9	-29	8
9	-29	11
8	-29	7
8	-29	11
9	-30	13
7	-29	11
8	-25	7
7	-25	10
8	-24	10
6	-24	8
7	-23	11
6	-26	15
7	-26	15
5	-27	13
5	-29	8
6	-30	9
6	-33	7
5	-36	9
5	-35	8
6	-32	7
5	-35	10
5	-33	8
8	-32	8
18	-30	3
26	-29	2
23	-21	-3
21	-21	-2
23	-22	1
31	-18	4
36	-14	4
38	-11	1
30	-10	2
28	-9	2
27	-10	1
26	-10	5
25	-9	6
25	-9	7
25	-4	7
24	-6	6
24	-6	7
26	-6	5
25	-6	6
24	-6	6
23	-6	7
23	-4	6
23	-3	7
22	-4	7
23	-1	5
23	-3	4
23	-2	6
25	-1	4
22	-3	5
24	-3	6
23	-2	7
24	-2	6
23	-2	5
24	-2	6
25	-3	9
24	-2	6
23	-2	6
24	-4	8
24	-4	10
25	-4	8
25	-3	8
25	-5	8
23	-3	10
24	-3	8
24	-2	8
24	-3	8
25	-3	8
24	-2	7
24	-3	8
24	-2	8
25	-4	8
24	-1	8
25	-2	9
24	-1	6
26	-2	6
25	-2	11
26	-2	7
25	-3	7
25	-1	7
25	-1	7
25	-1	8
26	-1	7
26	-2	6
25	-2	8
26	-2	7
26	-1	6
28	-3	6
25	-3	9
25	-2	7
27	-2	7
26	-2	6
25	-4	7
25	-2	7
26	-2	7
26	-3	8
25	-3	7
26	-3	10
26	-1	8
27	-3	8
27	-4	9
27	-8	9
27	-7	6
29	-8	7
29	-8	6
30	-8	5
29	-9	7
29	-8	6
29	-7	7
29	-6	6
28	-7	6
32	-9	7
57	-25	5
113	28	44
144	1	46
163	-28	38
196	-147	50
176	-207	49
99	-270	39
68	-273	31
29	-262	12
14	-243	1
24	-226	-10
57	-200	-22
51	-212	-7
51	-211	-13
15	-202	-26
-47	-194	-12
-89	-196	3
-65	-172	0
-20	-142	15
-5	-134	10
-10	-142	12
9	-159	19
8	-161	15
15	-185	13
4	-201	9
-8	-202	2
-13	-214	0
4	-220	3
21	-226	11
48	-229	16
93	-225	31
94	-222	29
89	-208	32
62	-208	19
50	-205	17
3	-194	14
6	-186	13
8	-191	19
7	-188	26
11	-185	23
22	-191	23
28	-200	26
32	-190	27
29	-180	26
27	-174	22
24	-174	25
25	-176	23
27	-172	22
30	-169	25
32	-170	21
38	-167	25
43	-179	24
44	-176	22
46	-169	27
49	-170	25
49	-166	29
51	-169	29
48	-173	26
48	-170	28
46	-174	26
47	-173	30
48	-176	27
48	-177	26
48	-176	29
50	-177	27
50	-179	27
51	-178	29
50	-180	26
51	-179	27
52	-178	30
51	-178	26
52	-177	29
52	-178	29
51	-180	26
51	-178	29
51	-180	27
50	-179	27
50	-178	29
50	-180	27
50	-179	27
49	-177	30
50	-180	24
49	-179	28
49	-179	27
50	-180	23
49	-178	28
49	-178	26
49	-177	27
48	-180	26
48	-180	24
49	-177	27
49	-179	24
49	-179	27
47	-180	26
48	-181	24
47	-179	30
48	-182	25
46	-182	23
45	-181	26
45	-185	25
45	-185	24
45	-181	29
45	-183	24
47	-182	24
45	-180	29
44	-182	22
44	-180	25
45	-179	24
46	-178	26
48	-175	27
47	-176	25
48	-170	28
48	-170	26
46	-173	26
47	-170	27
47	-169	27
47	-173	23
47	-168	28
47	-171	27
49	-170	27
47	-167	28
48	-169	27
47	-169	27
46	-169	29
46	-170	27
46	-170	25
44	-169	25
45	-170	27
43	-168	28
44	-171	25
44	-169	25
45	-170	26
45	-170	26
43	-167	29
45	-170	24
44	-168	26
45	-167	27
45	-168	24
45	-166	26
44	-170	26
44	-166	27
45	-168	25
47	-164	26
47	-161	29
44	-163	24
45	-161	27
43	-160	21
38	-155	21
38	-154	22
36	-155	20
33	-153	21
28	-152	17
24	-158	18
20	-166	14
23	-165	15
26	-166	20
26	-171	19
28	-173	21
32	-175	22
35	-176	26
34	-176	23
36	-182	24
35	-181	26
37	-182	25
40	-187	27
42	-188	32
43	-191	30
41	-191	30
41	-191	30
39	-193	27
38	-192	29
34	-194	28
30	-194	25
28	-191	25
29	-188	24
29	-181	22
31	-172	22
32	-158	19
30	-140	25
29	-137	22
29	-134	25
26	-128	26
26	-130	22
25	-130	24
21	-132	23
21	-132	21
24	-135	25
24	-137	21
22	-140	21
22	-139	23
21	-138	21
22	-139	23
22	-139	21
20	-138	23
21	-136	22
17	-134	20
17	-132	23
15	-126	21
8	-120	25
2	-116	20
2	-111	21
0	-112	20
2	-115	19
2	-117	19
2	-116	21
0	-118	17
0	-115	24
0	-117	22
0	-117	21
2	-118	21
3	-122	18
4	-122	20
3	-122	21
5	-123	18
5	-122	20
6	-119	24
6	-123	18
5	-121	21
5	-119	26
6	-119	22
7	-122	19
7	-122	20
7	-125	18
8	-123	20
6	-122	21
9	-122	21
8	-121	24
8	-123	21
10	-123	22
9	-124	19
7	-123	21
9	-121	22
10	-123	20
9	-122	22
9	-125	20
9	-124	20
10	-122	21
9	-125	21
9	-123	20
9	-121	22
10	-123	18
10	-124	19
9	-124	22
9	-124	19
9	-124	19
10	-123	21
11	-123	21
9	-123	19
7	-120	20
6	-120	23
4	-118	20
4	-118	20
5	-117	22
5	-119	18
6	-119	20
7	-120	19
10	-122	18
10	-120	20
9	-123	20
12	-123	17
11	-122	20
12	-124	19
14	-123	22
13	-124	19
15	-125	20
14	-124	21
12	-126	19
12	-124	19
12	-124	22
13	-125	20
15	-123	23
16	-125	23
12	-126	20
10	-122	25
16	-125	23
15	-130	20
17	-130	23
17	-132	21
17	-135	21
18	-133	23
14	-130	20
13	-128	22
11	-132	18
8	-127	22
7	-129	20
3	-128	17
4	-126	19
-2	-117	20
-4	-118	17
-4	-116	23
0	-121	21
-1	-120	17
-3	-117	21
-2	-121	16
-2	-120	17
-2	-118	19
-3	-120	16
-3	-117	22
-3	-121	15
-2	-119	18
-1	-119	18
-3	-118	19
-5	-118	19
-3	-125	15
-1	-125	19
0	-126	16
0	-124	16
1	-125	19
1	-125	19
1	-127	17
1	-127	17
1	-126	19
2	-129	19
0	-130	14
2	-127	16
3	-126	20
2	-127	19
3	-129	16
3	-129	16
3	-127	20
3	-126	20
3	-128	17
3	-129	17
4	-129	19
4	-126	21
3	-128	19
4	-130	18
3	-130	16
3	-127	20
3	-129	19
5	-130	16
5	-128	20
6	-130	19
5	-132	18
4	-130	17
3	-129	20
6	-130	20
5	-130	18
5	-129	19
3	-127	22
3	-128	20
3	-130	17
4	-128	18
5	-127	25
3	-126	20
2	-130	19
4	-127	19
1	-127	21
1	-125	19
0	-127	17
5	-131	17
7	-130	20
5	-130	19
5	-129	17
6	-126	19
5	-129	20
6	-130	21
6	-130	19
7	-130	18
9	-132	20
8	-132	21
9	-133	18
10	-131	23
8	-133	18
7	-132	20
8	-129	22
7	-132	19
8	-130	20
7	-130	19
8	-129	22
8	-130	21
8	-129	19
7	-127	21
8	-128	22
9	-130	20
9	-129	22
10	-129	21
10	-132	18
10	-131	21
8	-131	21
10	-133	20
9	-131	23
7	-131	21
7	-132	19
9	-133	21
6	-129	23
6	-131	21
7	-132	20
9	-131	24
6	-131	20
5	-132	19
7	-132	20
9	-130	22
9	-132	23
9	-132	20
9	-134	20
11	-132	22
10	-134	21
12	-133	23
9	-135	19
10	-134	21
8	-133	22
10	-135	19
9	-135	23
9	-135	22
12	-136	20
12	-138	22
17	-141	21
16	-139	23
14	-138	24
15	-140	22
14	-137	24
16	-138	23
16	-140	22
15	-142	22
14	-140	21
16	-140	24
15	-141	21
17	-141	22
17	-141	23
18	-141	20
17	-140	23
18	-138	24
17	-142	22
19	-141	26
21	-143	21
18	-141	22
17	-138	24
18	-139	21
18	-138	23
18	-137	24
16	-135	23
11	-134	23
10	-136	18
5	-134	16
1	-135	16
2	-138	12
-2	-138	10
-2	-140	9
-5	-144	4
-8	-148	-9
-10	-152	-11
-9	-154	-16
-10	-156	-16
-11	-155	-22
-7	-158	-20
2	-162	-5
11	-163	5
19	-168	13
29	-174	22
33	-183	22
31	-184	25
29	-188	22
29	-190	25
31	-189	25
28	-192	23
30	-191	25
29	-193	22
28	-192	24
28	-192	25
27	-195	22
29	-192	26
30	-195	26
30	-195	23
30	-195	26
31	-196	23
35	-196	26
35	-196	28
35	-194	26
37	-193	27
35	-193	28
38	-195	26
38	-192	30
36	-192	28
37	-193	27
37	-191	30
39	-194	29
40	-196	28
39	-196	31
39	-197	26
39	-197	28
39	-196	30
39	-196	28
41	-200	30
42	-202	35
45	-203	34
46	-207	36
47	-211	35
47	-207	40
47	-211	35
47	-211	41
48	-213	39
49	-213	40
48	-212	42
49	-215	40
48	-213	41
48	-215	44
49	-216	40
50	-216	45
51	-218	45
51	-219	45
51	-219	47
52	-220	47
50	-219	44
50	-215	43
49	-217	41
49	-214	44
50	-217	41
51	-213	45
53	-217	46
