# circle from the center
-152	-15	256
-152	-16	255
-154	-15	255
-154	-15	258
-154	-14	258
-150	-14	258
-151	-13	260
-149	-10	258
-148	11	247
-162	27	196
-177	21	160
-195	-12	149
-209	-57	157
-213	-120	167
-197	-185	164
-190	-203	155
-189	-203	167
-188	-181	203
-174	-147	250
-156	-106	279
-131	-32	283
-110	12	274
-95	50	255
-96	74	217
-114	79	181
-138	63	144
-169	33	128
-192	-1	145
-203	-40	175
-202	-54	199
-195	-50	212
